PC1,PC2,popularity
1.9151532559243083,-1.8051630971228088,30
0.32970426687599497,-0.19263195876794395,16
1.3892710838598714,-0.42975882501895685,77
1.4521763846750884,-0.7212564073876646,25
0.591729966916911,-0.10510393690692516,22
0.21915764907543053,-1.400553553897572,20
0.611379761157376,-0.829888679281434,39
0.2746905405959663,-1.1743704128931698,81
-0.14043264855313684,-0.266453439621534,76
2.14116733210072,-0.4581273349689046,41
-2.3631571709661583,3.709586670913185,21
0.591729966916911,-0.10510393690692516,22
0.591729966916911,-0.10510393690692516,22
1.6848223745454145,0.34591199916560356,16
-1.9450811850515306,-0.3579159520487398,24
2.657279037590273,0.05865658887776162,31
-0.8704324409528691,-0.4856838996282829,62
1.2208191484863289,-1.0963792698989347,29
1.9372545777404289,-1.3047728771368081,31
1.8592337561315788,-1.7109089285587034,28
0.8559118220496151,-0.6790864201609986,26
-3.3515119153328325,0.07050293926819894,24
-8.796487716108489,0.20351790695007108,27
1.8786164491849657,-0.9986658800251963,33
-1.9692666234655922,0.18125975175877862,11
1.7949112789000479,-1.2772502134899744,28
1.60647782999209,-1.008072648902705,26
2.127639770915956,-0.7541315471040546,30
-1.7334836524336168,0.7768804847792959,19
1.195440118113919,-1.0568241843303205,32
2.1238214837853078,0.23476808476175112,39
0.8679115981100642,-1.2775419717283258,25
-1.9692666234655922,0.18125975175877862,11
0.7717227775183985,0.9149033350591012,32
-1.7334836524336168,0.7768804847792959,19
1.7386958781783193,-0.6687571933794584,29
0.2922243835102765,-1.2739492499320042,20
2.127639770915956,-0.7541315471040546,30
0.5398209069293367,-1.1596871834295912,30
-2.5962750557480887,-0.2559415165590805,55
0.07152135102026651,-1.7887443261391118,23
1.5526823352567258,-0.32901516107808665,6
-1.6247455785549847,-1.5937907221550065,32
0.6655393862214815,-0.6114571507010871,28
1.6310474832159578,0.5646839150458212,21
1.6310474832159578,0.5646839150458212,21
0.2922243835102765,-1.2739492499320042,20
0.2922243835102765,-1.2739492499320042,20
0.9063363484825938,-1.2223739097571846,8
0.5485553736703976,0.13977362536611884,35
1.0547435995521677,0.12372978050560887,26
